,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
61323,DD201708300119027072780A1E78A,2.0,2.0,鸭翅,2017-12-05 05:05:00,D,已出货未退款,已提现
61333,DD2017070200132230880FB3A515F,3.0,3.0,统一冰红茶,2017-12-05 05:39:00,D,已出货未退款,已提现
61334,DD2017070200102142C4F35BEE5D7,3.0,3.0,果粒橙,2017-12-05 05:46:00,D,已出货未退款,已提现
61349,DD2017070122452690DF3F209F04A,2.0,2.0,怡宝纯净水,2017-12-05 07:43:00,D,已出货未退款,已提现
61397,DD201708167493797196829785031,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-05 10:06:00,D,已出货未退款,已提现
61404,DD20170612101832108A70920B699,3.0,3.0,茉莉蜜茶,2017-12-05 10:18:00,D,已出货未退款,已提现
61407,DD201705301840584755245DF3951,3.5,3.5,统一冰红茶,2017-12-05 10:21:00,D,已出货未退款,已提现
61408,DD201708167493797300967524546,3.2,3.2,20g咪咪虾条马来西亚风味,2017-12-05 10:22:00,D,已出货未退款,已提现
61418,DD201707012021386002E2479A2A2,4.0,4.0,阿萨姆奶茶,2017-12-05 11:24:00,D,已出货未退款,已提现
61422,DD20170701193359986FC89CDF9CE,3.0,3.0,统一绿茶,2017-12-05 11:27:00,D,已出货未退款,已提现
61423,DD2017070119072565E519B91EFB0,3.0,3.0,统一冰红茶,2017-12-05 11:28:00,D,已出货未退款,已提现
61446,DD201708300247219638A26F1F96D,3.5,3.5,王老吉（罐）,2017-12-05 12:18:00,D,已出货未退款,已提现
61449,DD201708167493703233579537716,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-12-05 12:19:00,D,已出货未退款,已提现
61450,DD201708300422137867E70B57584,4.0,4.0,阿萨姆奶茶,2017-12-05 12:19:00,D,已出货未退款,已提现
61451,DD201708167493798303460141254,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-12-05 12:21:00,D,已出货未退款,已提现
61452,DD201708167493798353019279764,4.5,4.5,55g奥利奥原味夹心饼干,2017-12-05 12:22:00,D,已出货未退款,已提现
61457,DD201708167493739225554841675,3.5,3.5,250ml燕塘甜牛奶,2017-12-05 12:38:00,D,已出货未退款,已提现
61458,DD2017083004223825679B285171E,3.0,3.0,雪碧最新款,2017-12-05 12:38:00,D,已出货未退款,已提现
61460,DD201708167493798485888252841,1.6,1.6,2g韩国海牌海苔,2017-12-05 12:40:00,D,已出货未退款,已提现
61468,DD20170830043944579749F89BBA7,3.0,3.0,雪碧最新款,2017-12-05 13:25:00,D,已出货未退款,已提现
61473,DD201708167493798995687517192,3.5,3.5,乖媳妇野山椒风爪,2017-12-05 13:43:00,D,已出货未退款,已提现
61477,DD2017053022072811E44E441C34C,2.0,2.0,怡宝纯净水,2017-12-05 13:52:00,D,已出货未退款,已提现
61480,DD201708167493799106009353873,2.4,2.4,20g咪咪虾条马来西亚风味,2017-12-05 14:00:00,D,已出货未退款,已提现
61481,DD2017053018583478AA1F5FCDA91,3.0,3.0,统一冰红茶,2017-12-05 14:10:00,D,已出货未退款,已提现
61484,DD20170530220817707950DF38A51,3.5,3.5,冰糖雪梨,2017-12-05 14:17:00,D,已出货未退款,已提现
61486,DD201708167493799288995650902,6.5,6.5,70g乐事薯片黄瓜味,2017-12-05 14:19:00,D,已出货未退款,已提现
61491,DD2017053022115330C9E7B3F0419,3.5,3.5,果粒橙,2017-12-05 14:42:00,D,已出货未退款,已提现
61494,DD201708167493799351883260591,3.2,3.2,咪咪虾条马来西亚风味,2017-12-05 14:47:00,D,已出货未退款,已提现
61500,DD201706121108317164510C5C3AA,2.5,2.5,怡宝纯净水,2017-12-05 15:04:00,D,已出货未退款,已提现
61503,DD201708167493799987780417864,4.0,4.0,55g奥利奥原味芝士饼干,2017-12-05 15:09:00,D,已出货未退款,已提现
61507,DD201706121116021351C71649A8C,2.5,2.5,伊利优酸乳,2017-12-05 15:16:00,D,已出货未退款,已提现
61518,DD201708167493800217842130591,4.5,4.5,78g卫龙亲嘴语辣条,2017-12-05 15:42:00,D,已出货未退款,已提现
61542,DD2017053022392128FC1715B3BCA,4.0,4.0,王老吉（500ml）,2017-12-05 16:20:00,D,已出货未退款,已提现
61548,DD201708167493800672650283791,0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017-12-05 16:26:00,D,已出货未退款,已提现
61553,DD201708167493525488385086856,3.0,3.0,250ml维他奶巧克力味,2017-12-05 16:32:00,D,已出货未退款,已提现
61554,DD2017061212115215E838D552520,2.5,2.5,芬达330ml,2017-12-05 16:32:00,D,已出货未退款,已提现
61558,DD20170530224805624A677D3F0F6,3.5,3.5,美年达（罐）,2017-12-05 16:35:00,D,已出货未退款,已提现
61564,DD201708167493801278702334281,1.8,1.8,32g卫龙亲嘴烧,2017-12-05 16:39:00,D,已出货未退款,已提现
61565,DD201708167493801297954091872,2.5,2.5,30g元朗小蛋卷,2017-12-05 16:40:00,D,已出货未退款,已提现
61567,DD20170530225926379886A7AD2ED,3.5,3.5,雪碧最新款,2017-12-05 16:41:00,D,已出货未退款,已提现
61571,DD201708167493801384992404166,3.5,3.5,600ml可口可乐,2017-12-05 16:46:00,D,已出货未退款,已提现
61573,DD2017053023023115894D8CDB5F6,4.0,4.0,王老吉（500ml）,2017-12-05 16:47:00,D,已出货未退款,已提现
61575,DD20170816749380157279759467,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-12-05 16:53:00,D,已出货未退款,已提现
61576,DD201708167493801657495988054,4.0,4.0,85g新麦潮北海道吐司,2017-12-05 16:54:00,D,已出货未退款,已提现
61578,DD20170530232733820D0BD8CD51B,3.5,3.5,果粒橙,2017-12-05 16:55:00,D,已出货未退款,已提现
61593,DD2017060103294788A2F3349421F,3.5,3.5,统一冰红茶,2017-12-05 17:13:00,D,已出货未退款,已提现
61617,DD2017083006363784CAF2ED47013,4.0,4.0,营养快线,2017-12-05 17:40:00,D,已出货未退款,已提现
61619,DD2017083006372450A90A7FF4212,4.0,4.0,阿萨姆奶茶,2017-12-05 17:41:00,D,已出货未退款,已提现
61620,DD2017060104273219678A14BA312,4.0,4.0,脉动,2017-12-05 17:42:00,D,已出货未退款,已提现
61626,DD201708167493802185992404978,7.0,7.0,150g洽洽原香瓜子,2017-12-05 17:49:00,D,已出货未退款,已提现
61653,DD201708167493802539708572485,5.0,5.0,145ml旺仔牛奶盒装,2017-12-05 18:21:00,D,已出货未退款,已提现
61667,DD201708167493802880658330834,4.5,4.5,52g旺旺仙贝,2017-12-05 18:51:00,D,已出货未退款,已提现
61672,DD201708151627307379DD5494637,3.5,3.5,王老吉（罐）,2017-12-05 18:58:00,D,已出货未退款,已提现
61675,DD20170815162939146A6B0C104D5,4.0,4.0,脉动,2017-12-05 19:01:00,D,已出货未退款,已提现
61680,DD201708167493802970961471437,4.5,4.5,55g奥利奥原味芝士饼干,2017-12-05 19:03:00,D,已出货未退款,已提现
61689,DD201708167493803176851922778,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-05 19:19:00,D,已出货未退款,已提现
61693,DD201708167493803308291845033,14.0,14.0,600ml可口可乐,2017-12-05 19:23:00,D,已出货未退款,已提现
61696,DD201708151643172716C41BA952C,3.0,3.0,果粒橙,2017-12-05 19:24:00,D,已出货未退款,已提现
61719,DD2017083012004396FB4E145CA2F,3.0,3.0,卫龙大面筋,2017-12-05 19:57:00,D,已出货未退款,已提现
61725,DD2017081517144288AAB49A5FEBF,1.0,1.0,香豆干,2017-12-05 20:01:00,D,已出货未退款,已提现
61728,DD20170815171544838CA47CD8A79,1.0,1.0,小鱼仔,2017-12-05 20:03:00,D,已出货未退款,已提现
61735,DD2017083012035244115378C24F0,3.0,3.0,可口可乐最新款,2017-12-05 20:07:00,D,已出货未退款,已提现
61737,DD201708167493804195480794377,3.0,3.0,250ml维他柠檬茶,2017-12-05 20:09:00,D,已出货未退款,已提现
61743,DD20170830120412179569E7A9DC7,3.0,3.0,可口可乐最新款,2017-12-05 20:15:00,D,已出货未退款,已提现
61748,DD20170816749356459813466405,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-05 20:16:00,D,已出货未退款,已提现
61749,DD201708301204261709AF407150A,3.0,3.0,可口可乐最新款,2017-12-05 20:16:00,D,已出货未退款,已提现
61758,DD201706010916081115E578DAF2B,3.5,3.5,东鹏特饮,2017-12-05 20:20:00,D,已出货未退款,已提现
61766,DD20170815173845889E5B5252401,4.0,4.0,银鹭八宝粥,2017-12-05 20:25:00,D,已出货未退款,已提现
61770,DD20170816749380459199933421,4.5,4.5,250ML东鹏特饮,2017-12-05 20:28:00,D,已出货未退款,已提现
61778,DD2017081517461212B5A3800BB20,3.0,3.0,果粒橙,2017-12-05 20:40:00,D,已出货未退款,已提现
61780,DD20170815174650117FAA299C9F9,3.0,3.0,果粒橙,2017-12-05 20:41:00,D,已出货未退款,已提现
61782,DD20170601093547433D5506D55E3,4.0,4.0,营养快线,2017-12-05 20:42:00,D,已出货未退款,已提现
61788,DD20170815174911182F6111B11D0,3.0,3.0,雪碧最新款,2017-12-05 20:45:00,D,已出货未退款,已提现
61791,DD201708167493804864767414494,4.5,4.5,68g好丽友巧克力派2枚,2017-12-05 20:47:00,D,已出货未退款,已提现
61822,DD201706011008551348981DC7B21,4.0,4.0,银鹭八宝粥,2017-12-05 21:12:00,D,已出货未退款,已提现
61826,DD2017060110131761D98899A0E7D,4.0,4.0,阿萨姆奶茶,2017-12-05 21:13:00,D,已出货未退款,已提现
61841,DD201708167493805749445896968,5.0,5.0,85g统一老坛酸菜牛肉面,2017-12-05 21:31:00,D,已出货未退款,已提现
61849,DD20170601112109469ADB8946668,6.0,6.0,雀巢咖啡,2017-12-05 21:37:00,D,已出货未退款,已提现
61856,DD20170601113343518AF2AA4BC2A,4.0,4.0,王老吉（500ml）,2017-12-05 21:50:00,D,已出货未退款,已提现
61859,DD2017070117245238AC7FF25732E,3.0,3.0,雪碧（500ml）,2017-12-05 22:08:00,D,已出货未退款,已提现
61860,DD2017081519404797E0409A3A954,4.0,4.0,银鹭八宝粥,2017-12-05 22:09:00,D,已出货未退款,已提现
61862,DD201708167493806082019598298,1.5,1.5,40g双汇玉米热狗肠,2017-12-05 22:27:00,D,已出货未退款,已提现
61870,DD201708167493806383852563044,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-12-05 22:56:00,D,已出货未退款,已提现
61880,DD201708167493806630150651345,5.5,5.5,85g统一老坛酸菜牛肉面,2017-12-05 23:14:00,D,已出货未退款,已提现
61882,DD201708167493806724965312956,0.8,0.8,20g咪咪虾条马来西亚风味,2017-12-05 23:20:00,D,已出货未退款,已提现
61884,DD201708167493806897315365874,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-05 23:31:00,D,已出货未退款,已提现
61902,DD201708167493807696671454548,3.5,3.5,600ml可口可乐,2017-12-06 01:33:00,D,已出货未退款,已提现
61903,DD201708167493807697458911317,1.5,1.5,40g双汇玉米热狗肠,2017-12-06 01:44:00,D,已出货未退款,已提现
61904,DD20170816749380779662835144,4.5,4.5,180ml雀巢咖啡罐装,2017-12-06 02:01:00,D,已出货未退款,已提现
61907,DD201708167493807954094550395,6.0,6.0,250ml维他奶巧克力味,2017-12-06 02:04:00,D,已出货未退款,已提现
61916,DD20170816749380815070055669,9.0,9.0,80g四洲粟一烧烧烤味,2017-12-06 03:26:00,D,已出货未退款,已提现
61919,DD201708167493808228649525838,1.5,1.5,40g双汇玉米热狗肠,2017-12-06 04:40:00,D,已出货未退款,已提现
61931,DD2017081520252588F32A7AC537D,3.0,3.0,可口可乐最新款,2017-12-06 07:51:00,D,已出货未退款,已提现
61937,DD201708167493808975217798319,4.5,4.5,180ml雀巢咖啡罐装,2017-12-06 08:50:00,D,已出货未退款,已提现
61939,DD20170815202610431A2D06F74DB,3.0,3.0,可口可乐最新款,2017-12-06 09:17:00,D,已出货未退款,已提现
61958,DD201708167493353547801730912,5.5,5.5,85g统一老坛酸菜牛肉面,2017-12-06 10:55:00,D,已出货未退款,已提现
61960,DD20170701145436303565D3ABD5A,3.0,3.0,卫龙大面筋,2017-12-06 11:02:00,D,已出货未退款,已提现
61972,DD201708167493810509232627501,1.5,1.5,40g双汇玉米热狗肠,2017-12-06 12:32:00,D,已出货未退款,已提现
61987,DD201707011409511711689C3B66C,3.0,3.0,可口可乐（500ml）,2017-12-06 14:12:00,D,已出货未退款,已提现
61992,DD20170815205410133D34784431A,3.5,3.5,东鹏特饮,2017-12-06 14:22:00,D,已出货未退款,已提现
61999,DD2017081520554088663FF4455BC,3.0,3.0,雪碧最新款,2017-12-06 14:37:00,D,已出货未退款,已提现
62001,DD201708167493526733822312699,6.5,6.5,250ml红牛,2017-12-06 14:39:00,D,已出货未退款,已提现
62002,DD201708167493526728749284212,4.5,4.5,250ml燕塘红枣牛奶,2017-12-06 14:39:00,D,已出货未退款,已提现
62003,DD2017081520571050E73225BB8C5,2.5,2.5,伊利优酸乳,2017-12-06 14:39:00,D,已出货未退款,已提现
62005,DD2017081521043617509386B3339,2.5,2.5,伊利优酸乳,2017-12-06 14:40:00,D,已出货未退款,已提现
62007,DD201708167493811510475792859,0.8,0.8,20g咪咪虾条马来西亚风味,2017-12-06 14:59:00,D,已出货未退款,已提现
62011,DD2017081521081079904D2B0F3A0,3.0,3.0,统一冰红茶,2017-12-06 15:11:00,D,已出货未退款,已提现
62015,DD201708167493811629850186274,3.0,3.0,250ml维他原味豆奶,2017-12-06 15:31:00,D,已出货未退款,已提现
62018,DD20170701115658141C6962FF87B,4.0,4.0,营养快线,2017-12-06 15:39:00,D,已出货未退款,已提现
62029,DD201708167493812333434840197,6.0,6.0,86g合味道海鲜风味,2017-12-06 16:15:00,D,已出货未退款,已提现
62045,DD201708167493813118694935834,7.0,7.0,70g乐事薯片黄瓜味,2017-12-06 17:25:00,D,已出货未退款,已提现
62052,DD20170816749381328740182521,4.5,4.5,250ml燕塘甜牛奶,2017-12-06 17:39:00,D,已出货未退款,已提现
62068,DD2017060112180511086E42C1450,25.0,25.0,芙蓉王,2017-12-06 17:57:00,D,已出货未退款,已提现
62079,DD201708167493814121478971332,2.5,2.5,145ml旺仔牛奶盒装,2017-12-06 18:21:00,D,已出货未退款,已提现
62084,DD201708167493814650698714298,8.0,8.0,160g盼盼手撕面包,2017-12-06 18:42:00,D,已出货未退款,已提现
62085,DD201708167493814704830121259,1.6,1.6,2g韩国海牌海苔,2017-12-06 18:43:00,D,已出货未退款,已提现
62093,DD20170417221805241731C2402EB,2.5,2.5,百事可乐330ml,2017-12-06 18:58:00,D,已出货未退款,已提现
62096,DD2017081521265395322D5F166F9,4.0,4.0,营养快线,2017-12-06 19:00:00,D,已出货未退款,已提现
62098,DD201708167493814944593670601,1.8,1.8,10g卫龙亲嘴烧香辣味,2017-12-06 19:08:00,D,已出货未退款,已提现
62099,DD201708167493814948439557594,2.5,2.5,145ml旺仔牛奶盒装,2017-12-06 19:09:00,D,已出货未退款,已提现
62100,DD201708167493815016215845534,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-06 19:10:00,D,已出货未退款,已提现
62105,DD2017081521294880A16C1668DFB,2.0,2.0,怡宝纯净水,2017-12-06 19:24:00,D,已出货未退款,已提现
62110,DD201708152131261007E513A38E3,2.0,2.0,怡宝纯净水,2017-12-06 19:29:00,D,已出货未退款,已提现
62113,DD201708167493815234042378296,2.0,2.0,双汇玉米热狗肠,2017-12-06 19:31:00,D,已出货未退款,已提现
62119,DD201708167493815439408058351,2.5,2.5,250ml王老吉盒装,2017-12-06 19:36:00,D,已出货未退款,已提现
62122,DD2017060112573178C032A82A6D5,2.0,2.0,怡宝纯净水,2017-12-06 19:41:00,D,已出货未退款,已提现
62132,DD201706011258399155FEE6C5BB2,3.5,3.5,东鹏特饮,2017-12-06 20:34:00,D,已出货未退款,已提现
62139,DD201708167493816138605302009,1.0,1.0,12g劲仔小鱼麻辣味,2017-12-06 20:42:00,D,已出货未退款,已提现
62140,DD201708167493816340028203942,3.0,3.0,40g双汇玉米热狗肠,2017-12-06 20:43:00,D,已出货未退款,已提现
62145,DD2017060112591397EEA6700512D,3.5,3.5,东鹏特饮,2017-12-06 20:53:00,D,已出货未退款,已提现
62148,DD201706011324402587625004C4D,4.5,4.5,阿萨姆奶茶,2017-12-06 20:54:00,D,已出货未退款,已提现
62150,DD201706011324442424AE609D01C,3.0,3.0,统一冰红茶,2017-12-06 20:55:00,D,已出货未退款,已提现
62159,DD2017042320553088C19FFB5F67B,10.0,10.0,口味王槟榔（绿）,2017-12-06 21:05:00,D,已出货未退款,已提现
62163,DD201708167493816857076926995,4.0,4.0,55g奥利奥原味芝士饼干,2017-12-06 21:11:00,D,已出货未退款,已提现
62166,DD2017060113351819C68DDC28120,4.0,4.0,王老吉（500ml）,2017-12-06 21:18:00,D,已出货未退款,已提现
62167,DD201708167493817021725428617,1.5,1.5,12g劲仔小鱼麻辣味,2017-12-06 21:19:00,D,已出货未退款,已提现
62169,DD2017060113365778C6D2423BF6B,3.0,3.0,好吃点,2017-12-06 21:22:00,D,已出货未退款,已提现
62176,DD201708167493737351572178886,3.5,3.5,250ml维他原味豆奶,2017-12-06 21:40:00,D,已出货未退款,已提现
62177,DD2017060113384759CC5612C227F,25.0,25.0,芙蓉王,2017-12-06 21:40:00,D,已出货未退款,已提现
62179,DD201708167493817263997895,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-12-06 21:41:00,D,已出货未退款,已提现
62195,DD2017060114131791A152A823050,4.0,4.0,脉动,2017-12-06 23:01:00,D,已出货未退款,已提现
62201,DD201708167493666305781646485,4.5,4.5,40g乐事薯片墨西哥鸡汁番茄味,2017-12-06 23:15:00,D,已出货未退款,已提现
62211,DD201708167493818632123615638,9.0,9.0,500ml加多宝,2017-12-06 23:43:00,D,已出货未退款,已提现
62215,DD2017063021393237B3FBD108E1D,3.0,3.0,熊字饼,2017-12-06 23:52:00,D,已出货未退款,已提现
62216,DD2017063021380479D0A72265B0E,3.0,3.0,果粒橙,2017-12-06 23:59:00,D,已出货未退款,已提现
62217,DD2017063021155594E39F4E9CDD2,1.0,1.0,小鱼仔,2017-12-07 00:03:00,D,已出货未退款,已提现
62238,DD2017060114510918E05293A92A7,3.0,3.0,统一绿茶,2017-12-07 01:07:00,D,已出货未退款,已提现
62240,DD201706011452307844166C325C7,4.0,4.0,营养快线,2017-12-07 01:08:00,D,已出货未退款,已提现
62245,DD2017081674938197227024751,5.5,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017-12-07 01:27:00,D,已出货未退款,已提现
62248,DD201708167493819805078703097,5.5,5.5,85g统一老坛酸菜牛肉面,2017-12-07 01:38:00,D,已出货未退款,已提现
62250,DD20170630185610513EC38FABED6,4.0,4.0,阿萨姆奶茶,2017-12-07 01:49:00,D,已出货未退款,已提现
62261,DD2017081674930782793464767906,4.5,4.5,250ML东鹏特饮,2017-12-07 05:04:00,D,已出货未退款,已提现
62262,DD2017060614260325D43E3A60E8D,6.0,6.0,红牛,2017-12-07 05:04:00,D,已出货未退款,已提现
62271,DD2017081674938218039638236,3.0,3.0,250ml维他奶低糖原味,2017-12-07 07:37:00,D,已出货未退款,已提现
62273,DD201708167493821869821142357,4.5,4.5,250ml燕塘红枣牛奶,2017-12-07 07:45:00,D,已出货未退款,已提现
62291,DD201708167493822834681185689,13.0,13.0,430g泰奇八宝粥,2017-12-07 09:02:00,D,已出货未退款,已提现
62292,DD201708167493822880969416067,4.5,4.5,65g卫龙亲嘴豆皮,2017-12-07 09:12:00,D,已出货未退款,已提现
62296,DD201708167493823334801947575,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-12-07 09:37:00,D,已出货未退款,已提现
62299,DD201706301740381239319443A43,2.0,2.0,怡宝纯净水,2017-12-07 09:52:00,D,已出货未退款,已提现
62302,DD20170630172327209B658E4EA27,3.0,3.0,统一冰红茶,2017-12-07 10:04:00,D,已出货未退款,已提现
62308,DD2017063016132789C0E967A72E2,3.0,3.0,可口可乐（500ml）,2017-12-07 10:31:00,D,已出货未退款,已提现
62309,DD201708167493824101729251996,3.0,3.0,250ml维他奶巧克力味,2017-12-07 10:38:00,D,已出货未退款,已提现
62313,DD201708167493824284490571988,2.0,2.0,85g新麦潮手撕面包（提子味）,2017-12-07 10:41:00,D,已出货未退款,已提现
62317,DD2017060614215946B38CFCFD283,6.0,6.0,红牛,2017-12-07 11:00:00,D,已出货未退款,已提现
62322,DD2017081603473848544C1742C5E,3.5,3.5,东鹏特饮,2017-12-07 11:02:00,D,已出货未退款,已提现
62327,DD2017063014460823ACDBD94649E,4.0,4.0,王老吉（500ml）,2017-12-07 11:12:00,D,已出货未退款,已提现
62328,DD20170630144457400AB30239910,3.5,3.5,东鹏特饮,2017-12-07 11:13:00,D,已出货未退款,已提现
62338,DD201708167493825804482612493,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 12:11:00,D,已出货未退款,已提现
62341,DD2017063014285588AF4E301DFA8,3.0,3.0,雪碧（500ml）,2017-12-07 12:18:00,D,已出货未退款,已提现
62349,DD201708167493826553013201565,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-12-07 12:39:00,D,已出货未退款,已提现
62350,DD201708167493826571010774318,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 12:40:00,D,已出货未退款,已提现
62353,DD201708167493826701821229067,6.5,6.5,250ml红牛,2017-12-07 12:58:00,D,已出货未退款,已提现
62359,DD201708167493826830482063735,6.5,6.5,148g富甲一方紫薯仔,2017-12-07 14:11:00,D,已出货未退款,已提现
62362,DD2017060114592755789D35132BB,6.0,6.0,红牛,2017-12-07 14:24:00,D,已出货未退款,已提现
62379,DD2017081608121121850AB4F8718,4.0,4.0,营养快线,2017-12-07 15:33:00,D,已出货未退款,已提现
62380,DD201708167493827790213162446,10.0,10.0,85g统一老坛酸菜牛肉面,2017-12-07 15:38:00,D,已出货未退款,已提现
62382,DD201708167493828087937672798,0.0,0.0,330ml伊利畅意乳酸菌原味,2017-12-07 15:43:00,D,已出货未退款,已提现
62384,DD2017081608154550322CDD09ED8,3.0,3.0,熊字饼,2017-12-07 15:45:00,D,已出货未退款,已提现
62391,DD2017081608230748EDA0BD43EB7,2.0,2.0,怡宝纯净水,2017-12-07 16:05:00,D,已出货未退款,已提现
62407,DD201708167493736999950571121,3.5,3.5,维他柠檬茶,2017-12-07 16:38:00,D,已出货未退款,已提现
62408,DD2017081609393826FFDB79EB9F8,4.0,4.0,银鹭八宝粥,2017-12-07 16:38:00,D,已出货未退款,已提现
62410,DD201708167493424240288438818,9.0,9.0,32g卫龙亲嘴烧红烧牛肉味,2017-12-07 16:43:00,D,已出货未退款,已提现
62411,DD2017081609425390A83D653DF87,2.0,2.0,怡宝纯净水,2017-12-07 16:43:00,D,已出货未退款,已提现
62412,DD201708167493829178757620016,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-07 16:45:00,D,已出货未退款,已提现
62415,DD2017060115371641286B6ECF892,3.0,3.0,雪碧（500ml）,2017-12-07 17:12:00,D,已出货未退款,已提现
62417,DD201708167493829435628057044,7.0,7.0,85g新麦潮手撕面包（提子味）,2017-12-07 17:13:00,D,已出货未退款,已提现
62423,DD20170423175259815573A18F36A,3.0,3.0,可口可乐（500ml）,2017-12-07 17:36:00,D,已出货未退款,已提现
62426,DD20170601162142458B938EA891A,1.5,1.5,香豆干,2017-12-07 17:38:00,D,已出货未退款,已提现
62427,DD20170630120530125CBF868E9DA,3.0,3.0,可口可乐（500ml）,2017-12-07 17:40:00,D,已出货未退款,已提现
62428,DD201706301159584916FC2101F5E,4.0,4.0,阿萨姆奶茶,2017-12-07 17:41:00,D,已出货未退款,已提现
62434,DD201708167493830333717094582,4.0,4.0,85g新麦潮北海道吐司,2017-12-07 17:57:00,D,已出货未退款,已提现
62440,DD2017081610324847664151441F1,2.0,2.0,怡宝纯净水,2017-12-07 18:03:00,D,已出货未退款,已提现
62441,DD20170630104419963C9A0720A1D,2.0,2.0,怡宝纯净水,2017-12-07 18:05:00,D,已出货未退款,已提现
62446,DD2017063010302881EFEAE3DB28C,4.0,4.0,阿萨姆奶茶,2017-12-07 18:16:00,D,已出货未退款,已提现
62454,DD201708161033541131928A9A820,2.0,2.0,怡宝纯净水,2017-12-07 18:25:00,D,已出货未退款,已提现
62456,DD201708161034295716E8FAA5F3A,3.0,3.0,果粒橙,2017-12-07 18:26:00,D,已出货未退款,已提现
62464,DD2017081610372721AAEF5873DD5,3.0,3.0,卫龙大面筋,2017-12-07 18:44:00,D,已出货未退款,已提现
62473,DD201708161037381275E958B1476,4.0,4.0,阿萨姆奶茶,2017-12-07 19:17:00,D,已出货未退款,已提现
62474,DD201708167493832524322232669,3.0,3.0,250ml维他柠檬茶,2017-12-07 19:18:00,D,已出货未退款,已提现
62477,DD2017081610384232D515C1923ED,4.0,4.0,阿萨姆奶茶,2017-12-07 19:37:00,D,已出货未退款,已提现
62478,DD201708167493832594785958829,6.0,6.0,250ml维他柠檬茶,2017-12-07 19:40:00,D,已出货未退款,已提现
62484,DD201708167493832978224248439,5.0,5.0,220g宝丰龙龟苓膏,2017-12-07 19:49:00,D,已出货未退款,已提现
62486,DD201708167493833137827121104,4.5,4.5,250ml燕塘原味酸奶,2017-12-07 19:52:00,D,已出货未退款,已提现
62487,DD201708167493833156202012232,6.5,6.5,148g富甲一方紫薯仔,2017-12-07 19:55:00,D,已出货未退款,已提现
62488,DD201708167493833233971825765,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-12-07 19:56:00,D,已出货未退款,已提现
62496,DD2017060117133350AF450B82049,3.5,3.5,统一绿茶,2017-12-07 20:06:00,D,已出货未退款,已提现
62497,DD201708167493833628345477924,4.0,4.0,150g健能酸奶原味,2017-12-07 20:07:00,D,已出货未退款,已提现
62498,DD201708167493833777311174542,26.0,26.0,250ml红牛,2017-12-07 20:08:00,D,已出货未退款,已提现
62500,DD2017060117142926AB9A70FE314,3.0,3.0,统一冰红茶,2017-12-07 20:09:00,D,已出货未退款,已提现
62502,DD2017081611081369E7EC990655F,2.0,2.0,怡宝纯净水,2017-12-07 20:10:00,D,已出货未退款,已提现
62504,DD2017060117214964EC1765C63A0,1.5,1.5,香豆干,2017-12-07 20:12:00,D,已出货未退款,已提现
62508,DD201708167493834016075598808,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-07 20:19:00,D,已出货未退款,已提现
62510,DD20170816749383418775825768,2.0,2.0,85g新麦潮手撕面包（提子味）,2017-12-07 20:21:00,D,已出货未退款,已提现
62513,DD201708167493834189625842506,4.5,4.5,78g卫龙亲嘴语辣条,2017-12-07 20:23:00,D,已出货未退款,已提现
62519,DD20170816749383423320703487,5.0,5.0,500ml统一阿萨姆奶茶,2017-12-07 20:30:00,D,已出货未退款,已提现
62520,DD2017060117332341356CC3CB026,3.5,3.5,可口可乐最新款,2017-12-07 20:35:00,D,已出货未退款,已提现
62526,DD201708167493736900493785524,3.5,3.5,600ml雪碧,2017-12-07 20:37:00,D,已出货未退款,已提现
62527,DD20170601173424454A925C88457,3.0,3.0,果粒橙,2017-12-07 20:37:00,D,已出货未退款,已提现
62552,DD2017060117505211DF077C180AC,4.0,4.0,冰糖雪梨,2017-12-07 21:10:00,D,已出货未退款,已提现
62555,DD2017060117513633894C808CFEB,4.0,4.0,阿萨姆奶茶,2017-12-07 21:16:00,D,已出货未退款,已提现
62562,DD2017060117524370FC39002FAD4,3.5,3.5,统一绿茶,2017-12-07 21:18:00,D,已出货未退款,已提现
62563,DD2017081613452313EB7410BB2C1,4.0,4.0,营养快线,2017-12-07 21:19:00,D,已出货未退款,已提现
62569,DD20170601175334316C2525CFFA6,3.5,3.5,统一绿茶,2017-12-07 21:29:00,D,已出货未退款,已提现
