,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
55232,DD201708167493655067412939758,4.5,4.5,50g上好佳日式鱼果,2017-11-15 18:39:00,B,已出货未退款,已提现
55244,DD201707101701172660BE7FD9BB3,4.0,4.0,王老吉（500ml）,2017-11-15 18:46:00,B,已出货未退款,已提现
55248,DD2017081221211850D2D68883F9E,4.0,4.0,王老吉（罐）,2017-11-15 18:51:00,B,已出货未退款,已提现
55261,DD2017080409335023843C8396D9B,3.5,3.5,统一绿茶,2017-11-15 18:59:00,B,已出货未退款,已提现
55264,DD2017071415185467661C20F3FF6,1.0,1.0,香豆干,2017-11-15 19:03:00,B,已出货未退款,已提现
55267,DD201708167493259451040449111,3.0,3.0,250ml维他原味豆奶,2017-11-15 19:04:00,B,已出货未退款,已提现
55272,DD20170617174527239E412B4234C,1.5,1.5,鸭翅,2017-11-15 19:09:00,B,已出货未退款,已提现
55283,DD201707141450079090A25BFD018,3.0,3.0,伊利纯牛奶,2017-11-15 19:19:00,B,已出货未退款,已提现
55285,DD2017071708202117D2643FA32F8,4.0,4.0,王老吉（500ml）,2017-11-15 19:22:00,B,已出货未退款,已提现
55287,DD201708082013357173914F3796C,4.5,4.5,脉动,2017-11-15 19:28:00,B,已出货未退款,已提现
55289,DD2017062200100441FA0C8BA916E,3.0,3.0,伊利纯牛奶,2017-11-15 19:31:00,B,已出货未退款,已提现
55295,DD201707101820581777E8E2285C4,2.0,2.0,怡宝纯净水,2017-11-15 19:48:00,B,已出货未退款,已提现
55299,DD201708167493628539708185086,4.5,4.5,40g呀土豆番茄酱味,2017-11-15 19:51:00,B,已出货未退款,已提现
55302,DD201706200231296983D970185DC,4.0,4.0,银鹭八宝粥,2017-11-15 19:53:00,B,已出货未退款,已提现
55310,DD20170816749354182883102269,6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017-11-15 20:19:00,B,已出货未退款,已提现
55328,DD2017080219071499E8A0E70C2BB,3.5,3.5,果粒橙,2017-11-15 20:59:00,B,已出货未退款,已提现
55329,DD2017080821563016B7CC26B98F2,3.0,3.0,怡宝纯净水,2017-11-15 21:00:00,B,已出货未退款,已提现
55330,DD20170808082820486C0B04D01CB,3.5,3.5,可口可乐330ml,2017-11-15 21:10:00,B,已出货未退款,已提现
55331,DD2017071313504658FB0B7046C34,2.0,2.0,怡宝纯净水,2017-11-15 21:14:00,B,已出货未退款,已提现
55341,DD2017071710530989B763FB0BA84,3.0,3.0,雪碧（500ml）,2017-11-15 22:31:00,B,已出货未退款,已提现
55348,DD2017061410142973346D3167FE3,25.0,25.0,芙蓉王,2017-11-15 23:00:00,B,已出货未退款,已提现
55365,DD20170816213335117444186B374,3.0,3.0,怡宝纯净水,2017-11-16 08:04:00,B,已出货未退款,已提现
55371,DD201708167493590735744899636,5.0,5.0,85g统一老坛酸菜牛肉面,2017-11-16 08:12:00,B,已出货未退款,已提现
55375,DD201706251826568703E42D059C5,2.0,2.0,怡宝纯净水,2017-11-16 08:25:00,B,已出货未退款,已提现
55394,DD201707221603221078083E239B6,2.5,2.5,雪碧330ml,2017-11-16 09:00:00,B,已出货未退款,已提现
55397,DD201708167493478533740307277,11.0,11.0,益力多100g*5瓶,2017-11-16 09:07:00,B,已出货未退款,已提现
55399,DD2017062002304786574ED40114A,4.0,4.0,银鹭八宝粥,2017-11-16 09:08:00,B,已出货未退款,已提现
55409,DD201708167493660164665090822,4.0,4.0,盼盼手撕面包,2017-11-16 09:40:00,B,已出货未退款,已提现
55426,DD201708167493163231980774616,5.0,5.0,脉动（青柠）,2017-11-16 10:10:00,B,已出货未退款,已提现
55427,DD20170706034524961D139FDA8C7,4.0,4.0,王老吉（500ml）,2017-11-16 10:10:00,B,已出货未退款,已提现
55429,DD201706162118595038BE430AC4A,2.5,2.5,可口可乐330ml,2017-11-16 10:11:00,B,已出货未退款,已提现
55439,DD2017061015535158454839E107D,3.0,3.0,维他奶,2017-11-16 10:36:00,B,已出货未退款,已提现
55446,DD201708167493680707951342845,4.0,4.0,145ml旺仔牛奶盒装,2017-11-16 10:41:00,B,已出货未退款,已提现
55448,DD2017061315204619EA4F1FC37B2,4.0,4.0,营养快线,2017-11-16 10:46:00,B,已出货未退款,已提现
55452,DD20170611174729539A96EF7135B,1.0,1.0,小鱼仔,2017-11-16 10:48:00,B,已出货未退款,已提现
55454,DD2017071021445980FC07D857D59,3.0,3.0,熊字饼,2017-11-16 10:50:00,B,已出货未退款,已提现
55455,DD201708167493664966026909051,2.5,2.5,250ml维他柠檬茶,2017-11-16 10:51:00,B,已出货未退款,已提现
55457,DD201707102128147884A62671045,10.0,10.0,口味王槟榔（绿）,2017-11-16 10:53:00,B,已出货未退款,已提现
55462,DD20170719103056510DC902B83B4,2.0,2.0,怡宝纯净水,2017-11-16 11:09:00,B,已出货未退款,已提现
55463,DD201708167493779844613067717,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-11-16 11:11:00,B,已出货未退款,已提现
55468,DD2017071414185213B6DE82A0DB7,3.5,3.5,东鹏特饮,2017-11-16 11:16:00,B,已出货未退款,已提现
55472,DD201708167493720436023436812,12.5,12.5,100g*5瓶益力多,2017-11-16 11:21:00,B,已出货未退款,已提现
55479,DD201707070113263582A3118B7FB,4.0,4.0,王老吉（500ml）,2017-11-16 11:49:00,B,已出货未退款,已提现
55484,DD201707112001374301062E9A8F0,4.0,4.0,银鹭八宝粥,2017-11-16 11:55:00,B,已出货未退款,已提现
55491,DD201708167493778649612447255,2.0,2.0,20g士力架,2017-11-16 12:00:00,B,已出货未退款,已提现
55494,DD2017071820414631C5C92AD60FC,2.0,2.0,怡宝纯净水,2017-11-16 12:01:00,B,已出货未退款,已提现
55500,DD201708167493607953263986531,4.5,4.5,68g好丽友蛋黄派2枚,2017-11-16 12:07:00,B,已出货未退款,已提现
55505,DD201708167493483843188014938,9.0,9.0,250ml维他原味豆奶,2017-11-16 12:08:00,B,已出货未退款,已提现
55506,DD201708167493111923977328625,4.8,4.8,诗竹竹纤维面巾纸,2017-11-16 12:08:00,B,已出货未退款,已提现
55510,DD2017071109005220722671434A6,4.0,4.0,脉动,2017-11-16 12:15:00,B,已出货未退款,已提现
55511,DD201708167493112000836690986,2.5,2.5,250ml维他原味豆奶,2017-11-16 12:16:00,B,已出货未退款,已提现
55512,DD201708167493317769605120609,4.5,4.5,250ml燕塘甜牛奶,2017-11-16 12:16:00,B,已出货未退款,已提现
55514,DD2017070209422695C001FB052E9,4.0,4.0,阿萨姆奶茶,2017-11-16 12:18:00,B,已出货未退款,已提现
55531,DD201708167493775378605147836,4.5,4.5,250ml燕塘甜牛奶,2017-11-16 12:45:00,B,已出货未退款,已提现
55540,DD20170719174013851BE5FFA2ECF,3.5,3.5,东鹏特饮,2017-11-16 13:20:00,B,已出货未退款,已提现
55542,DD201706250920148337D3343351E,2.0,2.0,怡宝纯净水,2017-11-16 13:27:00,B,已出货未退款,已提现
55566,DD2017070821210161AA862BC10DB,2.0,2.0,怡宝纯净水,2017-11-16 14:13:00,B,已出货未退款,已提现
55570,DD201708167493622631617749963,2.5,2.5,30g无穷农场盐_鸡蛋,2017-11-16 14:17:00,B,已出货未退款,已提现
55574,DD201708167493868674053314447,4.5,4.5,250ml燕塘原味酸奶,2017-11-16 14:23:00,B,已出货未退款,已提现
55576,DD2017080420251823EECB14C2EAA,5.0,5.0,脉动,2017-11-16 14:24:00,B,已出货未退款,已提现
55585,DD2017072708205495E9224F6CC3E,2.5,2.5,芬达330ml,2017-11-16 14:41:00,B,已出货未退款,已提现
55603,DD20170816749321499462808796,2.0,2.0,145ml旺仔牛奶盒装,2017-11-16 15:31:00,B,已出货未退款,已提现
55613,DD201708167493860656284706054,5.0,5.0,250ml维他柠檬茶,2017-11-16 15:36:00,B,已出货未退款,已提现
55620,DD2017081674930821171114005183,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-11-16 15:46:00,B,已出货未退款,已提现
55621,DD20170621112725817C526405913,2.0,2.0,怡宝纯净水,2017-11-16 15:46:00,B,已出货未退款,已提现
55622,DD2017081704290297DE173F2B149,4.0,4.0,果粒橙,2017-11-16 15:47:00,B,已出货未退款,已提现
55623,DD2017062721423048FEA58F48745,3.5,3.5,王老吉（罐）,2017-11-16 15:48:00,B,已出货未退款,已提现
55632,DD201708167493668459239855671,5.5,5.5,85g统一老坛酸菜牛肉面,2017-11-16 15:58:00,B,已出货未退款,已提现
55640,DD201708167493930473475066638,1.5,1.5,小鱼仔,2017-11-16 16:09:00,B,已出货未退款,已提现
55647,DD20170615164832236F848AF2532,6.0,6.0,红牛,2017-11-16 16:14:00,B,已出货未退款,已提现
55648,DD201706241603084480D7421E208,2.0,2.0,怡宝纯净水,2017-11-16 16:17:00,B,已出货未退款,已提现
55659,DD2017062618313633ED519B2BD2D,3.0,3.0,统一冰红茶,2017-11-16 16:27:00,B,已出货未退款,已提现
55662,DD201708167493576495010611655,5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017-11-16 16:38:00,B,已出货未退款,已提现
55666,DD20170807224540747DF21419E73,3.0,3.0,怡宝纯净水,2017-11-16 16:42:00,B,已出货未退款,已提现
55668,DD201708167493924518993514477,2.5,2.5,可口可乐330ml,2017-11-16 16:45:00,B,已出货未退款,已提现
55672,DD201708091950201144BF2AB5DC9,3.0,3.0,可口可乐最新款,2017-11-16 16:47:00,B,已出货未退款,已提现
55674,DD201708112243236354AAF6506E8,3.0,3.0,怡宝纯净水,2017-11-16 16:49:00,B,已出货未退款,已提现
55676,DD2017071609462978058F4D1FCD3,1.0,1.0,香豆干,2017-11-16 16:59:00,B,已出货未退款,已提现
55688,DD201708167493622175959871627,4.5,4.5,12g劲仔小鱼麻辣味,2017-11-16 17:03:00,B,已出货未退款,已提现
55696,DD20170628150709748154F71EC85,6.0,6.0,红牛,2017-11-16 17:13:00,B,已出货未退款,已提现
55697,DD2017061200085338F2A5BD81BEE,3.5,3.5,东鹏特饮,2017-11-16 17:14:00,B,已出货未退款,已提现
55708,DD201708167493297205903935836,6.5,6.5,430g泰奇八宝粥,2017-11-16 17:38:00,B,已出货未退款,已提现
55709,DD20170713052430549E6782D84BF,3.0,3.0,卫龙大面筋,2017-11-16 17:38:00,B,已出货未退款,已提现
55720,DD20170606215637983ADC27C88C0,1.0,1.0,咪咪,2017-11-16 17:53:00,B,已出货未退款,已提现
55723,DD2017071516151722102F5CEE5C0,1.0,1.0,小鱼仔,2017-11-16 17:57:00,B,已出货未退款,已提现
55725,DD201708167493654838202421074,4.5,4.5,250ml燕塘原味酸奶,2017-11-16 18:04:00,B,已出货未退款,已提现
55738,DD201708131429474374028CE4C91,3.0,3.0,怡宝纯净水,2017-11-16 18:28:00,B,已出货未退款,已提现
55742,DD2017071721424171DA393143E49,6.0,6.0,雀巢咖啡,2017-11-16 18:37:00,B,已出货未退款,已提现
55743,DD201708167493659265126961319,5.0,5.0,85g统一老坛酸菜牛肉面,2017-11-16 18:38:00,B,已出货未退款,已提现
55748,DD2017071021272040651313F1DFA,3.0,3.0,统一冰红茶,2017-11-16 18:46:00,B,已出货未退款,已提现
55755,DD201708167493484755334051574,9.0,9.0,50g马赛克手撕鱿鱼条,2017-11-16 18:57:00,B,已出货未退款,已提现
55761,DD2017071414125557F0C013B14E2,3.5,3.5,东鹏特饮,2017-11-16 18:58:00,B,已出货未退款,已提现
55764,DD2017071720270247932710CAC2A,4.0,4.0,阿萨姆奶茶,2017-11-16 19:15:00,B,已出货未退款,已提现
55769,DD201707130910241075CF710F60E,3.0,3.0,伊利优酸乳,2017-11-16 19:31:00,B,已出货未退款,已提现
55781,DD201708167493894695637127837,2.0,2.0,30g无穷农场盐_鸡蛋,2017-11-16 20:05:00,B,已出货未退款,已提现
55787,DD2017062307480120DE3B479FDF9,1.5,1.5,鸭翅,2017-11-16 20:15:00,B,已出货未退款,已提现
55792,DD201707101538201841AD4B2F4BD,1.5,1.5,鸭翅,2017-11-16 20:38:00,B,已出货未退款,已提现
55796,DD201707102051591536D72D7D507,4.0,4.0,阿萨姆奶茶,2017-11-16 21:21:00,B,已出货未退款,已提现
55802,DD201706172355069573DC457D3D7,3.0,3.0,统一绿茶,2017-11-16 21:33:00,B,已出货未退款,已提现
55803,DD20170816749300087162498413329,2.5,2.5,30g无穷农场盐_鸡蛋,2017-11-16 21:43:00,B,已出货未退款,已提现
55804,DD20170707215418792D2980E042F,4.0,4.0,阿萨姆奶茶,2017-11-16 21:43:00,B,已出货未退款,已提现
55807,DD201707061502451250CC8F28A3D,4.0,4.0,脉动,2017-11-16 22:04:00,B,已出货未退款,已提现
55817,DD2017081674930390710630094248,7.0,7.0,150g洽洽原香瓜子,2017-11-16 23:42:00,B,已出货未退款,已提现
55818,DD20170622155041311BA7F644B09,3.5,3.5,东鹏特饮,2017-11-16 23:42:00,B,已出货未退款,已提现
55820,DD2017062319140516783193961ED,3.0,3.0,冰糖雪梨,2017-11-16 23:51:00,B,已出货未退款,已提现
55821,DD201708167493785244550551458,4.0,4.0,30g无穷农场盐_鸡蛋,2017-11-16 23:53:00,B,已出货未退款,已提现
55823,DD201708167493693843623146324,5.5,5.5,86g合味道海鲜风味,2017-11-16 23:55:00,B,已出货未退款,已提现
55829,DD20170816749358685628078054,5.0,5.0,无穷农场盐_鸡蛋,2017-11-17 00:41:00,B,已出货未退款,已提现
55832,DD2017063015214979EB7F544F5C8,4.0,4.0,王老吉（500ml）,2017-11-17 00:43:00,B,已出货未退款,已提现
55839,DD2017072020583497C709F595EB3,2.0,2.0,怡宝纯净水,2017-11-17 05:17:00,B,已出货未退款,已提现
55842,DD201706162107505448360F0F8D5,2.5,2.5,可口可乐330ml,2017-11-17 08:13:00,B,已出货未退款,已提现
55844,DD2017081412205023FD33DEA7A52,3.5,3.5,伊利优酸乳,2017-11-17 08:44:00,B,已出货未退款,已提现
55854,DD20170726231302548DE995AC489,2.5,2.5,可口可乐330ml,2017-11-17 09:08:00,B,已出货未退款,已提现
55855,DD2017081674930111565903844137,4.5,4.5,燕塘甜牛奶,2017-11-17 09:15:00,B,已出货未退款,已提现
55856,DD201706080756221781A5EE42975,2.0,2.0,怡宝纯净水,2017-11-17 09:15:00,B,已出货未退款,已提现
55865,DD201707282114103257A5ABB948D,3.5,3.5,东鹏特饮,2017-11-17 09:32:00,B,已出货未退款,已提现
55866,DD2017062503213275A1C9F5AA6DB,6.0,6.0,雀巢咖啡,2017-11-17 09:39:00,B,已出货未退款,已提现
55867,DD201708167493276617348588177,7.0,7.0,泰奇八宝粥,2017-11-17 09:39:00,B,已出货未退款,已提现
55874,DD201708167493675862129051541,4.5,4.5,80g香飘飘椰果奶茶原味,2017-11-17 10:04:00,B,已出货未退款,已提现
55882,DD20170811154305181FB5A9FBDC5,3.5,3.5,伊利优酸乳,2017-11-17 10:37:00,B,已出货未退款,已提现
55883,DD20170623120314727E13B0C9BBE,3.0,3.0,可口可乐最新款,2017-11-17 10:47:00,B,已出货未退款,已提现
55892,DD2017071223093859CA219B535C9,4.0,4.0,阿萨姆奶茶,2017-11-17 12:01:00,B,已出货未退款,已提现
55913,DD20170816749300979771229414216,2.5,2.5,250ml维他原味豆奶,2017-11-17 13:05:00,B,已出货未退款,已提现
55919,DD20170728213147778D315E1C44F,6.0,6.0,红牛,2017-11-17 13:28:00,B,已出货未退款,已提现
55927,DD20170816749359404372341935,9.0,9.0,180ml雀巢咖啡罐装,2017-11-17 13:56:00,B,已出货未退款,已提现
55942,DD2017070614183698648E2B6D664,1.0,1.0,香豆干,2017-11-17 14:35:00,B,已出货未退款,已提现
55950,DD20170726203539932C62B33CABF,2.5,2.5,伊利优酸乳,2017-11-17 14:57:00,B,已出货未退款,已提现
55953,DD2017070714502723AFB15C4AA08,1.0,1.0,小鱼仔,2017-11-17 15:13:00,B,已出货未退款,已提现
55963,DD201708167493625476657399587,5.0,5.0,85g统一老坛酸菜牛肉面,2017-11-17 16:20:00,B,已出货未退款,已提现
55972,DD201707181144217773D67EB545C,3.0,3.0,可口可乐最新款,2017-11-17 16:36:00,B,已出货未退款,已提现
55982,DD2017072000062268DBD3E2768DD,3.0,3.0,雪碧（500ml）,2017-11-17 16:47:00,B,已出货未退款,已提现
55996,DD201708167493578765222515482,3.0,3.0,250ml维他原味豆奶,2017-11-17 17:11:00,B,已出货未退款,已提现
56000,DD201708167493143205479375695,5.0,5.0,500ml统一阿萨姆奶茶,2017-11-17 17:16:00,B,已出货未退款,已提现
56001,DD20170613001421805842D2D945A,3.5,3.5,东鹏特饮,2017-11-17 17:16:00,B,已出货未退款,已提现
56004,DD201708167493698725934886966,5.0,5.0,500ml统一阿萨姆奶茶,2017-11-17 17:19:00,B,已出货未退款,已提现
56006,DD2017071719450534050C10FF559,3.5,3.5,王老吉（罐）,2017-11-17 17:21:00,B,已出货未退款,已提现
56008,DD201706280031101263AB3ECC115,3.0,3.0,可口可乐最新款,2017-11-17 17:26:00,B,已出货未退款,已提现
56014,DD201708167493786375848391135,6.0,6.0,250ml维他原味豆奶,2017-11-17 17:33:00,B,已出货未退款,已提现
56026,DD201708167493142921726542467,4.5,4.5,78g卫龙亲嘴语辣条,2017-11-17 18:02:00,B,已出货未退款,已提现
56027,DD20170617170504407437519295B,4.0,4.0,经典奶茶,2017-11-17 18:02:00,B,已出货未退款,已提现
56031,DD2017072900055343CC7A06B4A20,4.0,4.0,阿萨姆奶茶,2017-11-17 18:04:00,B,已出货未退款,已提现
56035,DD201708167493383712282390363,6.0,6.0,145ml旺仔牛奶盒装,2017-11-17 18:06:00,B,已出货未退款,已提现
56038,DD20170626140956919D69FFAD998,3.5,3.5,东鹏特饮,2017-11-17 18:07:00,B,已出货未退款,已提现
56039,DD201706171435027240571643E23,6.0,6.0,红牛,2017-11-17 18:08:00,B,已出货未退款,已提现
56048,DD201707190958373232F963705A2,3.0,3.0,统一冰红茶,2017-11-17 18:17:00,B,已出货未退款,已提现
56050,DD20170816749341601948621811,2.0,2.0,145ml旺仔牛奶盒装,2017-11-17 18:20:00,B,已出货未退款,已提现
56057,DD2017062415233715A72D9EE10A5,4.0,4.0,营养快线,2017-11-17 18:27:00,B,已出货未退款,已提现
56075,DD2017081674930676026845062519,5.0,5.0,600ml脉动青柠,2017-11-17 18:55:00,B,已出货未退款,已提现
56076,DD2017062817554650500CCEA4DEB,2.0,2.0,鸭翅,2017-11-17 18:55:00,B,已出货未退款,已提现
56080,DD201708167493583153768727044,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-11-17 19:01:00,B,已出货未退款,已提现
56089,DD201708167493688043460059513,4.0,4.0,咪咪虾条马来西亚风味,2017-11-17 19:06:00,B,已出货未退款,已提现
56097,DD201708111549585342903232BD1,3.0,3.0,怡宝纯净水,2017-11-17 19:09:00,B,已出货未退款,已提现
56100,DD20170717194257612C382459403,4.0,4.0,脉动,2017-11-17 19:42:00,B,已出货未退款,已提现
56103,DD2017071420461423B6EE67A40C9,1.0,1.0,香豆干,2017-11-17 20:03:00,B,已出货未退款,已提现
56107,DD2017081420471882DD3494BAA1B,3.5,3.5,伊利优酸乳,2017-11-17 20:06:00,B,已出货未退款,已提现
56108,DD201708167493841478222463364,2.0,2.0,10g卫龙亲嘴烧香辣味,2017-11-17 20:10:00,B,已出货未退款,已提现
56120,DD201706171437512336FD7999EBE,4.0,4.0,脉动,2017-11-17 20:39:00,B,已出货未退款,已提现
56123,DD2017071309044824DFB2AE05358,3.0,3.0,维他柠檬茶,2017-11-17 20:48:00,B,已出货未退款,已提现
56125,DD201707101537517789C37FCB3D1,1.5,1.5,鸭翅,2017-11-17 21:04:00,B,已出货未退款,已提现
56132,DD2017071720250550252E99D68A0,4.0,4.0,脉动,2017-11-17 21:36:00,B,已出货未退款,已提现
56134,DD2017072020512744773E56BA177,3.0,3.0,统一绿茶,2017-11-17 21:53:00,B,已出货未退款,已提现
56135,DD2017072020500610DF9A07CB653,3.0,3.0,冰糖雪梨,2017-11-17 21:54:00,B,已出货未退款,已提现
56137,DD201707270435046153581183186,10.0,10.0,口味王槟榔（绿）,2017-11-17 22:12:00,B,已出货未退款,已提现
56144,DD2017080723453718223658A92FE,3.5,3.5,芬达330ml,2017-11-18 03:07:00,B,已出货未退款,已提现
56147,DD201706111757541033EB2F41C7F,2.0,2.0,怡宝纯净水,2017-11-18 05:15:00,B,已出货未退款,已提现
56149,DD2017071818195164155357CDFA5,3.5,3.5,东鹏特饮,2017-11-18 08:03:00,B,已出货未退款,已提现
56156,DD201708167493767322347298683,4.0,4.0,85g新麦潮北海道吐司,2017-11-18 08:18:00,B,已出货未退款,已提现
56168,DD2017071902031943A02A44D926A,3.0,3.0,伊利优酸乳,2017-11-18 08:40:00,B,已出货未退款,已提现
56173,DD20170718161653180D305EA973B,3.0,3.0,冰糖雪梨,2017-11-18 08:51:00,B,已出货未退款,已提现
56174,DD2017081216020138FC396EB1379,4.0,4.0,果粒橙,2017-11-18 08:53:00,B,已出货未退款,已提现
56178,DD201708167493340072420751018,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017-11-18 09:00:00,B,已出货未退款,已提现
56179,DD2017071417490445F53F3D503F5,2.0,2.0,怡宝纯净水,2017-11-18 09:00:00,B,已出货未退款,已提现
56187,DD20170816749372954880010762,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017-11-18 09:06:00,B,已出货未退款,已提现
56199,DD201708167493168752124140959,6.0,6.0,小茗同学冷泡茶（乳酸菌味）,2017-11-18 09:24:00,B,已出货未退款,已提现
56200,DD2017062717351718E55239BB402,2.0,2.0,鸭翅,2017-11-18 09:24:00,B,已出货未退款,已提现
56203,DD20170622154559856083CE727F6,2.0,2.0,怡宝纯净水,2017-11-18 09:27:00,B,已出货未退款,已提现
56220,DD201707052205401196A21E9AFE1,3.5,3.5,东鹏特饮,2017-11-18 09:45:00,B,已出货未退款,已提现
56225,DD2017062522154159C2856741DD9,2.0,2.0,怡宝纯净水,2017-11-18 09:50:00,B,已出货未退款,已提现
56236,DD201707131201349574D4E411FDE,2.0,2.0,鸭翅,2017-11-18 10:09:00,B,已出货未退款,已提现
56249,DD2017061717312235A8D6C3DDF04,4.0,4.0,阿萨姆奶茶,2017-11-18 10:42:00,B,已出货未退款,已提现
56250,DD201708167493160321351348181,4.0,4.0,上好佳田园薯片,2017-11-18 10:42:00,B,已出货未退款,已提现
56256,DD2017063008464242AB4B7ABF716,3.0,3.0,印尼芝士威化饼干,2017-11-18 10:57:00,B,已出货未退款,已提现
56271,DD201708167493834158629959278,1.8,1.8,32g卫龙亲嘴烧,2017-11-18 11:23:00,B,已出货未退款,已提现
56294,DD201708167493879018816863964,2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-11-18 12:11:00,B,已出货未退款,已提现
56295,DD201708167493952283481222145,3.0,3.0,统一绿茶,2017-11-18 12:11:00,B,已出货未退款,已提现
56298,DD20170714171309104FA7425A6BF,4.0,4.0,脉动,2017-11-18 12:14:00,B,已出货未退款,已提现
56309,DD2017081674930558059105469131,4.5,4.5,250ml燕塘甜牛奶,2017-11-18 12:27:00,B,已出货未退款,已提现
56310,DD2017081674930765200017217708,4.0,4.0,55g奥利奥原味芝士饼干,2017-11-18 12:27:00,B,已出货未退款,已提现
56311,DD201708167493865782828416991,2.0,2.0,85g新麦潮北海道吐司,2017-11-18 12:27:00,B,已出货未退款,已提现
56312,DD201708167493086949171224675,4.0,4.0,奥利奥原味芝士,2017-11-18 12:27:00,B,已出货未退款,已提现
56314,DD20170719083306934DBB0CC3CDA,2.5,2.5,伊利优酸乳,2017-11-18 12:28:00,B,已出货未退款,已提现
56316,DD2017062219541287A667AC5BE2F,3.5,3.5,东鹏特饮,2017-11-18 12:29:00,B,已出货未退款,已提现
56319,DD201708167493819492020146827,6.5,6.5,148g富甲一方紫薯仔,2017-11-18 12:32:00,B,已出货未退款,已提现
56335,DD201708167493914390834717942,5.0,5.0,500ml统一阿萨姆奶茶,2017-11-18 12:46:00,B,已出货未退款,已提现
56340,DD2017062021075816E08BE3AB1F1,6.0,6.0,红牛,2017-11-18 12:48:00,B,已出货未退款,已提现
56347,DD201708167493744113991788416,4.5,4.5,250ml燕塘甜牛奶,2017-11-18 12:59:00,B,已出货未退款,已提现
56351,DD201707200041489961F29B574AD,2.5,2.5,可口可乐330ml,2017-11-18 13:04:00,B,已出货未退款,已提现
56352,DD2017072118553243C2AE6BDD0EA,2.0,2.0,怡宝纯净水,2017-11-18 13:06:00,B,已出货未退款,已提现
56355,DD20170816749347545671797728,11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017-11-18 13:11:00,B,已出货未退款,已提现
56359,DD2017072622470887D27F4D22258,3.0,3.0,可口可乐330ml,2017-11-18 13:14:00,B,已出货未退款,已提现
56360,DD201708167493566541754753028,5.5,5.5,205g伊利安慕希原味,2017-11-18 13:15:00,B,已出货未退款,已提现
56366,DD2017071311493447EC730EEFB32,2.0,2.0,怡宝纯净水,2017-11-18 13:29:00,B,已出货未退款,已提现
56369,DD20170720075620722981389EBA6,2.0,2.0,怡宝纯净水,2017-11-18 13:46:00,B,已出货未退款,已提现
56370,DD201707202049212391140A9963B,2.0,2.0,怡宝纯净水,2017-11-18 13:47:00,B,已出货未退款,已提现
56375,DD20170627173443697600A210F0F,1.0,1.0,香豆干,2017-11-18 13:57:00,B,已出货未退款,已提现
56395,DD20170717132602327615566C9F1,4.0,4.0,营养快线,2017-11-18 14:33:00,B,已出货未退款,已提现
56400,DD2017080517134297056294A7EF1,3.5,3.5,可口可乐330ml,2017-11-18 14:42:00,B,已出货未退款,已提现
56408,DD20170625175513735014FF83FF3,1.0,1.0,小鱼仔,2017-11-18 14:51:00,B,已出货未退款,已提现
56423,DD2017081674930571820006280048,5.0,5.0,600ml脉动青柠,2017-11-18 15:05:00,B,已出货未退款,已提现
56424,DD20170624161149130F9A5C8F6D9,2.0,2.0,怡宝纯净水,2017-11-18 15:05:00,B,已出货未退款,已提现
56425,DD201708167493748242189956434,16.0,16.0,80g四洲粟一烧烧烤味,2017-11-18 15:07:00,B,已出货未退款,已提现
56428,DD20170816749376219637984385,5.0,5.0,48g好丽友薯愿香烤原味,2017-11-18 15:08:00,B,已出货未退款,已提现
56434,DD201708167493451114189309491,3.2,3.2,20g咪咪虾条马来西亚风味,2017-11-18 15:12:00,B,已出货未退款,已提现
56436,DD20170804152753814CB88A16D4E,3.0,3.0,怡宝纯净水,2017-11-18 15:15:00,B,已出货未退款,已提现
56440,DD2017081674930202495659906001,3.0,3.0,250ml维他原味豆奶,2017-11-18 15:19:00,B,已出货未退款,已提现
56442,DD20170704074918358C5B34F6001,3.0,3.0,统一冰红茶,2017-11-18 15:21:00,B,已出货未退款,已提现
56447,DD2017060914064633E764AD0A0C4,1.0,1.0,小鱼仔,2017-11-18 15:23:00,B,已出货未退款,已提现
56449,DD201708167493715733551013931,10.0,10.0,145ml旺仔牛奶盒装,2017-11-18 15:24:00,B,已出货未退款,已提现
56458,DD2017071710484682FE2E5F8DA4A,2.0,2.0,怡宝纯净水,2017-11-18 15:30:00,B,已出货未退款,已提现
56460,DD201708167493551960904465237,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-11-18 15:35:00,B,已出货未退款,已提现
56481,DD20170619232753840FEF353E6B1,3.0,3.0,统一冰红茶,2017-11-18 16:01:00,B,已出货未退款,已提现
56491,DD201707190818597588DADE6525F,3.0,3.0,卫龙大面筋,2017-11-18 16:07:00,B,已出货未退款,已提现
56495,DD2017071821475725872147DA06A,4.0,4.0,银鹭八宝粥,2017-11-18 16:12:00,B,已出货未退款,已提现
56505,DD2017081674930643889217137591,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-11-18 16:16:00,B,已出货未退款,已提现
