,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
52852,DD2017062706011824A35D22ECF66,3.0,3.0,统一冰红茶,2017-11-12 15:12:00,C,已出货未退款,已提现
52872,DD2017073115591555CF621F146D6,10.0,10.0,口味王槟榔（绿）,2017-11-12 15:31:00,C,已出货未退款,已提现
52874,DD201708167493547262849608621,6.0,6.0,86g合味道海鲜风味,2017-11-12 15:32:00,C,已出货未退款,已提现
52879,DD201708167493521477226773779,6.5,6.5,430g泰奇八宝粥,2017-11-12 15:38:00,C,已出货未退款,已提现
52890,DD2017082008423467F2F986E8241,4.0,4.0,统一冰红茶,2017-11-12 15:51:00,C,已出货未退款,已提现
52902,DD2017071514573817DDBD04587BE,2.0,2.0,怡宝纯净水,2017-11-12 16:03:00,C,已出货未退款,已提现
52905,DD201706162030292097F29D38A60,4.0,4.0,脉动,2017-11-12 16:09:00,C,已出货未退款,已提现
52911,DD201707160739119285D047E685A,3.0,3.0,果粒橙,2017-11-12 16:15:00,C,已出货未退款,已提现
52926,DD201708167493481801663150431,10.0,10.0,225g味之不规则饼干芝士味,2017-11-12 16:20:00,C,已出货未退款,已提现
52934,DD201708167493813095953829936,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-11-12 16:27:00,C,已出货未退款,已提现
52937,DD201708167493235776103794219,3.5,3.5,250ml燕塘甜牛奶,2017-11-12 16:28:00,C,已出货未退款,已提现
52940,DD201708167493484669594576396,9.0,9.0,50g马赛克手撕鱿鱼条,2017-11-12 16:30:00,C,已出货未退款,已提现
52959,DD20170626104217856D142CEEBB7,4.0,4.0,脉动,2017-11-12 16:44:00,C,已出货未退款,已提现
52969,DD2017061717142882D51D0C25C5D,3.0,3.0,卫龙大面筋,2017-11-12 16:52:00,C,已出货未退款,已提现
52972,DD201708167493195910371610136,0.8,0.8,20g咪咪虾条马来西亚风味,2017-11-12 16:53:00,C,已出货未退款,已提现
52973,DD201708167493253122067345162,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-11-12 16:53:00,C,已出货未退款,已提现
52974,DD2017071323472131E3F522A8925,6.0,6.0,红牛,2017-11-12 16:53:00,C,已出货未退款,已提现
52978,DD2017062015482687FB32C1ACCE8,3.0,3.0,统一冰红茶,2017-11-12 16:58:00,C,已出货未退款,已提现
52992,DD2017081674930925557741624678,3.5,3.5,40g上好佳日式鱼果,2017-11-12 17:16:00,C,已出货未退款,已提现
52993,DD2017061802325771BFB52FB90F8,3.0,3.0,雪碧最新款,2017-11-12 17:16:00,C,已出货未退款,已提现
52994,DD2017070813493822B090AE2B9D7,3.0,3.0,果粒橙,2017-11-12 17:17:00,C,已出货未退款,已提现
53001,DD201708167493620429630315911,4.0,4.0,150g健能酸奶原味,2017-11-12 17:23:00,C,已出货未退款,已提现
53002,DD201708167493038459564457955,2.5,2.5,250ml维他原味豆奶,2017-11-12 17:23:00,C,已出货未退款,已提现
53010,DD2017071016380481514C075A7BA,3.0,3.0,可口可乐330ml,2017-11-12 17:28:00,C,已出货未退款,已提现
53016,DD2017071816552677323E5D25B48,3.0,3.0,熊字饼,2017-11-12 17:43:00,C,已出货未退款,已提现
53025,DD201708167493456184900411926,7.0,7.0,150g洽洽原香瓜子,2017-11-12 17:56:00,C,已出货未退款,已提现
53046,DD201708167493861186370670076,3.0,3.0,250ml维他柠檬茶,2017-11-12 18:22:00,C,已出货未退款,已提现
53051,DD2017071417445610DA7730009CA,3.0,3.0,可口可乐330ml,2017-11-12 18:23:00,C,已出货未退款,已提现
53053,DD2017061412352269776A27C7158,3.0,3.0,统一绿茶,2017-11-12 18:25:00,C,已出货未退款,已提现
53063,DD201708167493545579913003341,6.0,6.0,250ml维他柠檬茶,2017-11-12 18:40:00,C,已出货未退款,已提现
53066,DD201708167493352186881671648,9.0,9.0,250ml燕塘甜牛奶,2017-11-12 18:41:00,C,已出货未退款,已提现
53067,DD2017081674930358421773512674,2.5,2.5,30g无穷农场盐_鸡蛋,2017-11-12 18:41:00,C,已出货未退款,已提现
53068,DD2017081674938444306590189,2.5,2.5,无穷农场盐_鸡蛋,2017-11-12 18:41:00,C,已出货未退款,已提现
53072,DD2017061615252743873F110CD64,4.0,4.0,脉动,2017-11-12 18:44:00,C,已出货未退款,已提现
53077,DD201708167493193999915717454,3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017-11-12 18:51:00,C,已出货未退款,已提现
53078,DD2017062105510760566C24011B6,3.0,3.0,卫龙大面筋,2017-11-12 18:51:00,C,已出货未退款,已提现
53084,DD2017073121173056F170CE19284,5.0,5.0,王老吉（500ml）,2017-11-12 18:59:00,C,已出货未退款,已提现
53085,DD2017072617010218ABBD1C2B908,4.0,4.0,脉动,2017-11-12 19:02:00,C,已出货未退款,已提现
53101,DD201708167493524699594772325,6.5,6.5,83g汤达人酸辣豚骨拉面,2017-11-12 19:15:00,C,已出货未退款,已提现
53103,DD20170721182656794DAB20C98E0,4.0,4.0,脉动,2017-11-12 19:21:00,C,已出货未退款,已提现
53104,DD20170718071857135F840B0A987,4.0,4.0,阿萨姆煎茶奶绿,2017-11-12 19:23:00,C,已出货未退款,已提现
53109,DD2017081674930543661072507623,5.5,5.5,205g伊利安慕希原味,2017-11-12 19:34:00,C,已出货未退款,已提现
53110,DD201708167493773755745433938,5.4,5.4,32g卫龙亲嘴烧红烧牛肉味,2017-11-12 19:34:00,C,已出货未退款,已提现
53116,DD20170816749374411262087711,4.5,4.5,40g乐事美国经典原味,2017-11-12 19:41:00,C,已出货未退款,已提现
53132,DD201707201327084863FEC9F6DDF,4.0,4.0,阿萨姆煎茶奶绿,2017-11-12 19:57:00,C,已出货未退款,已提现
53135,DD2017072619520254EA3FC282E1B,4.0,4.0,营养快线,2017-11-12 20:15:00,C,已出货未退款,已提现
53136,DD2017071720515724D68E0D36424,3.0,3.0,统一冰红茶,2017-11-12 20:16:00,C,已出货未退款,已提现
53140,DD201708167493825562281179732,2.0,2.0,85g新麦潮手撕面包（提子味）,2017-11-12 20:19:00,C,已出货未退款,已提现
53147,DD201708167493147721359625092,3.0,3.0,150g健能酸奶原味,2017-11-12 20:39:00,C,已出货未退款,已提现
53148,DD2017061117381110DD03B1F2A86,3.0,3.0,果粒橙,2017-11-12 20:39:00,C,已出货未退款,已提现
53155,DD2017083019564416D644F8F6A8D,3.5,3.5,芬达330ml,2017-11-12 21:02:00,C,已出货未退款,已提现
53168,DD201708167493673728512593233,4.0,4.0,500ml统一阿萨姆奶茶,2017-11-12 22:12:00,C,已出货未退款,已提现
53178,DD2017071417585349CB45BEEC3A3,3.0,3.0,雪碧最新款,2017-11-12 23:33:00,C,已出货未退款,已提现
53183,DD2017071321361011BF6D035A93F,3.5,3.5,东鹏特饮,2017-11-13 00:04:00,C,已出货未退款,已提现
53189,DD20170816749381924480302355,5.0,5.0,85g统一老坛酸菜牛肉面,2017-11-13 00:38:00,C,已出货未退款,已提现
53199,DD2017073017011961C61FC34D722,1.5,1.5,小鱼仔,2017-11-13 01:51:00,C,已出货未退款,已提现
53201,DD20170819182340615F543136DBE,4.5,4.5,脉动,2017-11-13 02:19:00,C,已出货未退款,已提现
53202,DD201707011733366950F8D3E1C1B,3.0,3.0,果粒橙,2017-11-13 02:55:00,C,已出货未退款,已提现
53205,DD20170719014106193B796642C17,4.0,4.0,营养快线,2017-11-13 03:07:00,C,已出货未退款,已提现
53208,DD201708167493935213896971552,4.0,4.0,王老吉（500ml）,2017-11-13 04:39:00,C,已出货未退款,已提现
53213,DD20170611173606539B32CC7057A,4.0,4.0,脉动,2017-11-13 07:48:00,C,已出货未退款,已提现
53215,DD20170630191153157FC35C1E7D9,6.0,6.0,红牛,2017-11-13 07:53:00,C,已出货未退款,已提现
53219,DD2017072921151572EE6CECA1639,5.0,5.0,脉动,2017-11-13 08:16:00,C,已出货未退款,已提现
53222,DD20170708165939952379864FC09,25.0,25.0,芙蓉王,2017-11-13 08:25:00,C,已出货未退款,已提现
53236,DD20170719190609504D4502710FC,3.0,3.0,果粒橙,2017-11-13 08:54:00,C,已出货未退款,已提现
53245,DD201708167493745724104587819,10.0,10.0,85g统一老坛酸菜牛肉面,2017-11-13 09:00:00,C,已出货未退款,已提现
53249,DD2017062202495694E4F9D693D81,4.0,4.0,阿萨姆奶茶,2017-11-13 09:01:00,C,已出货未退款,已提现
53261,DD201708167493841176318808556,2.5,2.5,145ml旺仔牛奶盒装,2017-11-13 09:19:00,C,已出货未退款,已提现
53263,DD2017073121115265713B3157717,4.0,4.0,统一冰红茶,2017-11-13 09:26:00,C,已出货未退款,已提现
53264,DD201708167493711008842781583,3.5,3.5,600ml可口可乐,2017-11-13 09:27:00,C,已出货未退款,已提现
53272,DD201708167493755417651104099,4.5,4.5,250ml燕塘甜牛奶,2017-11-13 09:32:00,C,已出货未退款,已提现
53292,DD2017082111191366A9CC804A7CA,3.5,3.5,伊利优酸乳,2017-11-13 09:49:00,C,已出货未退款,已提现
53298,DD2017073022052047FEBCC362B07,3.0,3.0,雪碧最新款,2017-11-13 09:54:00,C,已出货未退款,已提现
53302,DD20170717203638361FFF049E2CC,3.0,3.0,果粒橙,2017-11-13 09:59:00,C,已出货未退款,已提现
53304,DD20170718143350695505706AF25,4.0,4.0,银鹭八宝粥,2017-11-13 10:13:00,C,已出货未退款,已提现
53306,DD2017073115111014DF61F2663C9,3.0,3.0,怡宝纯净水,2017-11-13 10:17:00,C,已出货未退款,已提现
53310,DD201708167493732919897926304,5.0,5.0,500ml统一阿萨姆奶茶,2017-11-13 10:29:00,C,已出货未退款,已提现
53316,DD201708280523168085117116CBB,3.0,3.0,芬达330ml,2017-11-13 10:34:00,C,已出货未退款,已提现
53317,DD201708167493419926418390934,3.0,3.0,250ml维他柠檬茶,2017-11-13 10:37:00,C,已出货未退款,已提现
53318,DD2017081674930818546655303384,4.5,4.5,燕塘红枣牛奶,2017-11-13 10:37:00,C,已出货未退款,已提现
53327,DD2017072918074319B75447068BC,3.0,3.0,怡宝纯净水,2017-11-13 10:54:00,C,已出货未退款,已提现
53333,DD201706041449522307F2F86C70F,3.5,3.5,王老吉（罐）,2017-11-13 11:15:00,C,已出货未退款,已提现
53341,DD2017070522484499A82975D2B05,3.0,3.0,卫龙大面筋,2017-11-13 11:33:00,C,已出货未退款,已提现
53348,DD20170621050756539B8B0260249,1.0,1.0,小鱼仔,2017-11-13 11:48:00,C,已出货未退款,已提现
53355,DD20170816749321501003340791,5.0,5.0,30g无穷农场盐_鸡蛋,2017-11-13 12:04:00,C,已出货未退款,已提现
53356,DD20170621050533741A900C0214D,3.0,3.0,可口可乐330ml,2017-11-13 12:04:00,C,已出货未退款,已提现
53362,DD2017081674930133422613629382,3.5,3.5,34g公仔迷你杯牛肉味,2017-11-13 12:08:00,C,已出货未退款,已提现
53363,DD20170630090146719732EAADC5F,4.0,4.0,阿萨姆奶茶,2017-11-13 12:08:00,C,已出货未退款,已提现
53366,DD2017061600045734F039692BCC7,4.0,4.0,脉动,2017-11-13 12:16:00,C,已出货未退款,已提现
53370,DD2017081674930365480711012713,0.5,0.5,10g卫龙亲嘴烧香辣味,2017-11-13 12:18:00,C,已出货未退款,已提现
53371,DD201708167493734645653174963,6.0,6.0,250ml维他柠檬茶,2017-11-13 12:18:00,C,已出货未退款,已提现
53375,DD2017071610133657BFC9775EA53,3.0,3.0,统一冰红茶,2017-11-13 12:20:00,C,已出货未退款,已提现
53379,DD201708167493643870111504485,4.5,4.5,78g卫龙亲嘴语辣条,2017-11-13 12:22:00,C,已出货未退款,已提现
53381,DD2017071719454423FAAD637D72D,4.0,4.0,脉动,2017-11-13 12:23:00,C,已出货未退款,已提现
53397,DD201708167493904103330553102,1.8,1.8,600ml雪碧,2017-11-13 12:36:00,C,已出货未退款,已提现
53409,DD201708167493609418454087416,4.5,4.5,68g好丽友巧克力派2枚,2017-11-13 12:44:00,C,已出货未退款,已提现
53418,DD20170731090547712B163CA8885,3.5,3.5,可口可乐330ml,2017-11-13 13:14:00,C,已出货未退款,已提现
53425,DD2017073012124982D781A98B841,4.0,4.0,王老吉（罐）,2017-11-13 13:26:00,C,已出货未退款,已提现
53432,DD2017072022255253A01FF17A8DB,4.0,4.0,脉动,2017-11-13 13:54:00,C,已出货未退款,已提现
53434,DD2017062216162928E82A76BCC16,1.0,1.0,小鱼仔,2017-11-13 13:58:00,C,已出货未退款,已提现
53436,DD20170706154230596B207C06AB9,3.0,3.0,果粒橙,2017-11-13 14:04:00,C,已出货未退款,已提现
53449,DD201708167493719321787863141,5.0,5.0,85g统一老坛酸菜牛肉面,2017-11-13 14:42:00,C,已出货未退款,已提现
53452,DD2017071916402242B2EB9517433,3.5,3.5,东鹏特饮,2017-11-13 14:48:00,C,已出货未退款,已提现
53454,DD201708167493533485183268778,6.0,6.0,600ml可口可乐,2017-11-13 14:49:00,C,已出货未退款,已提现
53458,DD2017073121083950FBD103DC083,5.0,5.0,阿萨姆奶茶,2017-11-13 14:51:00,C,已出货未退款,已提现
53460,DD2017080402281863D8647F00CA3,3.0,3.0,伊利优酸乳,2017-11-13 14:53:00,C,已出货未退款,已提现
53464,DD201708167493821316683817653,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-11-13 14:57:00,C,已出货未退款,已提现
53466,DD20170702191227878F5DEE958BD,3.5,3.5,东鹏特饮,2017-11-13 14:58:00,C,已出货未退款,已提现
53468,DD20170706152335737C912B3B83C,3.0,3.0,统一绿茶,2017-11-13 15:03:00,C,已出货未退款,已提现
53480,DD2017082515313838BB9CD9C5540,3.0,3.0,怡宝,2017-11-13 15:16:00,C,已出货未退款,已提现
53493,DD201708167493318231388529825,4.5,4.5,250ml燕塘红枣牛奶,2017-11-13 15:26:00,C,已出货未退款,已提现
53494,DD201707282112419789FB9C12A20,3.0,3.0,雪碧最新款,2017-11-13 15:28:00,C,已出货未退款,已提现
53497,DD2017082610024666F5047990940,4.0,4.0,统一冰红茶,2017-11-13 15:30:00,C,已出货未退款,已提现
53504,DD2017073007443959C9C1832F88B,5.0,5.0,王老吉（500ml）,2017-11-13 15:41:00,C,已出货未退款,已提现
53506,DD201708167493620660458193004,4.5,4.5,55g奥利奥原味芝士饼干,2017-11-13 15:42:00,C,已出货未退款,已提现
53507,DD2017073104215215496B86DEC6A,3.0,3.0,怡宝纯净水,2017-11-13 15:47:00,C,已出货未退款,已提现
53508,DD2017071019531344927374BBDBC,3.5,3.5,东鹏特饮,2017-11-13 15:48:00,C,已出货未退款,已提现
53511,DD201708167493475647893793843,11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017-11-13 15:50:00,C,已出货未退款,已提现
53516,DD201708167493100334316444658,2.5,2.5,250ml王老吉盒装,2017-11-13 15:52:00,C,已出货未退款,已提现
53517,DD2017062614382542F3037A45C24,3.0,3.0,冰糖雪梨,2017-11-13 15:52:00,C,已出货未退款,已提现
53528,DD201706140907081949DD0FCB648,3.0,3.0,雪碧最新款,2017-11-13 16:03:00,C,已出货未退款,已提现
53539,DD201708167493259658243979227,4.5,4.5,燕塘甜牛奶,2017-11-13 16:14:00,C,已出货未退款,已提现
53540,DD2017062817473762EBCCC486D24,2.0,2.0,怡宝纯净水,2017-11-13 16:14:00,C,已出货未退款,已提现
53543,DD2017062812130452CF37A2FC078,3.0,3.0,统一绿茶,2017-11-13 16:15:00,C,已出货未退款,已提现
53548,DD201707192120579966E301E5712,2.5,2.5,伊利优酸乳,2017-11-13 16:23:00,C,已出货未退款,已提现
53551,DD201708167493666689098536913,4.0,4.0,450ml美汁源果粒橙,2017-11-13 16:25:00,C,已出货未退款,已提现
53558,DD20170819110249804148964CF5E,4.0,4.0,统一冰红茶,2017-11-13 16:29:00,C,已出货未退款,已提现
53562,DD201708167493472567336291068,12.5,12.5,100g*5瓶益力多,2017-11-13 16:35:00,C,已出货未退款,已提现
53563,DD2017081674930926218806731535,5.5,5.5,250ml红牛,2017-11-13 16:35:00,C,已出货未退款,已提现
53582,DD201708167493747520614468906,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-11-13 16:39:00,C,已出货未退款,已提现
53596,DD201708167493663904204997813,4.0,4.0,盼盼手撕面包,2017-11-13 16:48:00,C,已出货未退款,已提现
53600,DD2017072120074315A20B7B2695D,4.0,4.0,银鹭八宝粥,2017-11-13 16:55:00,C,已出货未退款,已提现
53603,DD201708167493836268982772678,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-11-13 16:58:00,C,已出货未退款,已提现
53607,DD201708167493953490066289114,2.0,2.0,鸭翅,2017-11-13 16:59:00,C,已出货未退款,已提现
53621,DD2017061717183280C69B8416D2B,3.0,3.0,雪碧最新款,2017-11-13 17:14:00,C,已出货未退款,已提现
53628,DD20170622220025250730D56E456,2.0,2.0,怡宝纯净水,2017-11-13 17:26:00,C,已出货未退款,已提现
53635,DD2017071212151242CA63B5DE4B5,4.0,4.0,阿萨姆奶茶,2017-11-13 17:35:00,C,已出货未退款,已提现
53640,DD201708167493523431958848065,6.5,6.5,70g乐事薯片原味,2017-11-13 17:40:00,C,已出货未退款,已提现
53654,DD2017063010230513DBDDB778D95,2.0,2.0,怡宝纯净水,2017-11-13 17:59:00,C,已出货未退款,已提现
53676,DD201708167493230747341530543,3.0,3.0,250ml维他柠檬茶,2017-11-13 18:15:00,C,已出货未退款,已提现
53689,DD2017062317481250E95135F552B,15.0,15.0,口味王槟榔（红）,2017-11-13 18:28:00,C,已出货未退款,已提现
53696,DD201708167493151113312305687,4.0,4.0,40g呀土豆薯片滋香烤鸡味,2017-11-13 18:33:00,C,已出货未退款,已提现
53697,DD2017061702455334DB5DA9CB0C3,2.0,2.0,怡宝纯净水,2017-11-13 18:33:00,C,已出货未退款,已提现
53699,DD201708167493081241219014663,3.0,3.0,250ml维他原味豆奶,2017-11-13 18:35:00,C,已出货未退款,已提现
53700,DD2017062618292868366A4D8B41B,1.0,1.0,小鱼仔,2017-11-13 18:35:00,C,已出货未退款,已提现
53701,DD2017082019463970A5A33509768,4.0,4.0,东鹏特饮,2017-11-13 18:37:00,C,已出货未退款,已提现
53707,DD201708167493755519397184116,1.8,1.8,32g卫龙亲嘴烧,2017-11-13 18:45:00,C,已出货未退款,已提现
53709,DD2017061220074454DC4B56635FC,3.5,3.5,东鹏特饮,2017-11-13 18:47:00,C,已出货未退款,已提现
53713,DD2017072120072793E1574B07B71,4.0,4.0,营养快线,2017-11-13 18:55:00,C,已出货未退款,已提现
53714,DD201708181415047586ACD215364,4.5,4.5,脉动,2017-11-13 18:56:00,C,已出货未退款,已提现
53718,DD2017071313563793164836B1B79,4.0,4.0,脉动,2017-11-13 18:59:00,C,已出货未退款,已提现
53720,DD201708167493742106910878364,4.5,4.5,78g卫龙亲嘴语辣条,2017-11-13 19:00:00,C,已出货未退款,已提现
53736,DD201708167493464124445365698,24.0,24.0,乐事薯片（青柠）,2017-11-13 19:17:00,C,已出货未退款,已提现
53738,DD20170714001840954841C5F9995,3.5,3.5,王老吉（罐）,2017-11-13 19:24:00,C,已出货未退款,已提现
53746,DD2017081674930612778028359105,3.5,3.5,250ml燕塘原味酸奶,2017-11-13 19:38:00,C,已出货未退款,已提现
53747,DD2017061110354772D4DAA428B82,10.0,10.0,口味王槟榔（绿）,2017-11-13 19:38:00,C,已出货未退款,已提现
53751,DD201708167493783625831693737,6.0,6.0,86g合味道海鲜风味,2017-11-13 19:50:00,C,已出货未退款,已提现
53753,DD20170802081004133674C1E12F7,3.0,3.0,怡宝纯净水,2017-11-13 19:55:00,C,已出货未退款,已提现
53756,DD20170824203823107AF6F69BF28,4.5,4.5,脉动,2017-11-13 19:59:00,C,已出货未退款,已提现
53773,DD201708021504038728C3EC1D653,5.0,5.0,脉动,2017-11-13 20:32:00,C,已出货未退款,已提现
53774,DD20170719211805912DB89BF7671,4.0,4.0,脉动,2017-11-13 20:33:00,C,已出货未退款,已提现
53783,DD201708167493422700429390386,8.0,8.0,20g咪咪虾条马来西亚风味,2017-11-13 21:26:00,C,已出货未退款,已提现
53789,DD20170710172800228F4D9A98DE7,3.0,3.0,卫龙大面筋,2017-11-13 21:40:00,C,已出货未退款,已提现
53800,DD2017080121360687E58BE8C14E3,3.0,3.0,怡宝纯净水,2017-11-13 22:08:00,C,已出货未退款,已提现
53805,DD2017072013142512308563FFF74,4.0,4.0,阿萨姆煎茶奶绿,2017-11-13 22:45:00,C,已出货未退款,已提现
53806,DD20170617144134657069B687809,10.0,10.0,口味王槟榔（绿）,2017-11-13 22:46:00,C,已出货未退款,已提现
53816,DD20170816749380219482841994,5.8,5.8,205ml安慕希蓝莓味,2017-11-13 23:30:00,C,已出货未退款,已提现
53822,DD20170724182121461480974F5FF,3.0,3.0,熊字饼,2017-11-13 23:37:00,C,已出货未退款,已提现
53825,DD201707102244504876A77B1E790,4.0,4.0,银鹭八宝粥,2017-11-13 23:49:00,C,已出货未退款,已提现
53838,DD20170621050255642ACF37B57F2,1.0,1.0,小鱼仔,2017-11-14 05:58:00,C,已出货未退款,已提现
53843,DD201708167493101667915244503,3.5,3.5,600ml雪碧,2017-11-14 08:10:00,C,已出货未退款,已提现
53844,DD201707052118536484C850395C1,3.0,3.0,卫龙大面筋,2017-11-14 08:10:00,C,已出货未退款,已提现
53873,DD201708167493467439873667112,15.0,15.0,口味王槟榔（红）,2017-11-14 08:54:00,C,已出货未退款,已提现
53880,DD2017071212141059A7DC752600B,4.0,4.0,阿萨姆奶茶,2017-11-14 08:56:00,C,已出货未退款,已提现
53882,DD20170701165135991A599DB1A73,3.0,3.0,果粒橙,2017-11-14 08:58:00,C,已出货未退款,已提现
53889,DD201708167493296125945299491,1.5,1.5,40g双汇玉米热狗肠,2017-11-14 08:59:00,C,已出货未退款,已提现
53890,DD20170717211023932CCD337327C,3.0,3.0,冰糖雪梨,2017-11-14 08:59:00,C,已出货未退款,已提现
53891,DD2017070811213160B555F0E3784,10.0,10.0,口味王槟榔（绿）,2017-11-14 09:00:00,C,已出货未退款,已提现
53895,DD201708167493508732583735266,7.0,7.0,70g乐事薯片（黄瓜味）,2017-11-14 09:01:00,C,已出货未退款,已提现
53904,DD201706171737361539A1BBA3884,3.0,3.0,卫龙大面筋,2017-11-14 09:04:00,C,已出货未退款,已提现
53910,DD2017082010170374407CDF41F4B,3.0,3.0,怡宝纯净水,2017-11-14 09:07:00,C,已出货未退款,已提现
53932,DD20170710223413753044D76AFF8,4.0,4.0,银鹭八宝粥,2017-11-14 09:32:00,C,已出货未退款,已提现
53933,DD201707192012525374CB9AA7257,2.5,2.5,伊利优酸乳,2017-11-14 09:34:00,C,已出货未退款,已提现
53934,DD2017062219552710984505B7386,3.0,3.0,果粒橙,2017-11-14 09:36:00,C,已出货未退款,已提现
53940,DD20170612200623183745B34100C,3.5,3.5,东鹏特饮,2017-11-14 09:45:00,C,已出货未退款,已提现
53944,DD2017071813031915D2FA96262E8,3.0,3.0,果粒橙,2017-11-14 09:55:00,C,已出货未退款,已提现
53977,DD201708167493475816008885056,11.0,11.0,农夫果园,2017-11-14 10:27:00,C,已出货未退款,已提现
53983,DD20170719211717369DD10699959,3.0,3.0,雪碧最新款,2017-11-14 10:35:00,C,已出货未退款,已提现
53987,DD20170711224939136A8FCDEC04D,3.0,3.0,卫龙大面筋,2017-11-14 10:37:00,C,已出货未退款,已提现
53996,DD2017073112031520E1C8D13128D,3.0,3.0,怡宝纯净水,2017-11-14 10:52:00,C,已出货未退款,已提现
53998,DD201708167493655079379396536,4.5,4.5,250ml燕塘原味酸奶,2017-11-14 10:58:00,C,已出货未退款,已提现
54005,DD201708210324316016ED265F741,4.0,4.0,统一冰红茶,2017-11-14 11:14:00,C,已出货未退款,已提现
54014,DD2017072920310543306C009303D,5.0,5.0,营养快线,2017-11-14 11:39:00,C,已出货未退款,已提现
54016,DD2017072120011953EE100CAA4A9,4.0,4.0,营养快线,2017-11-14 11:59:00,C,已出货未退款,已提现
54026,DD201708167493713842380982864,15.0,15.0,250ml维他柠檬茶,2017-11-14 12:06:00,C,已出货未退款,已提现
54047,DD20170711225528995916A4EB7D1,3.0,3.0,可口可乐330ml,2017-11-14 12:16:00,C,已出货未退款,已提现
54048,DD201708167493565562649387549,5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017-11-14 12:18:00,C,已出货未退款,已提现
54054,DD201708167493725179247169498,6.0,6.0,500ml康师傅冰糖雪梨,2017-11-14 12:30:00,C,已出货未退款,已提现
54057,DD2017071610583494F605B307657,4.0,4.0,营养快线,2017-11-14 12:32:00,C,已出货未退款,已提现
54062,DD20170717210838976B74B954B97,3.5,3.5,王老吉（罐）,2017-11-14 12:34:00,C,已出货未退款,已提现
54070,DD201708167493956653606649335,4.0,4.0,营养快线,2017-11-14 12:37:00,C,已出货未退款,已提现
54081,DD201707010222137467D41405F29,4.0,4.0,脉动,2017-11-14 12:44:00,C,已出货未退款,已提现
54087,DD2017071916594793285FF50FC04,4.0,4.0,阿萨姆奶茶,2017-11-14 12:50:00,C,已出货未退款,已提现
54089,DD20170630135621130AF75523F0A,2.0,2.0,怡宝纯净水,2017-11-14 12:52:00,C,已出货未退款,已提现
54096,DD2017080915295674D28E3D5488C,3.0,3.0,怡宝纯净水,2017-11-14 12:59:00,C,已出货未退款,已提现
54101,DD201708260125504624941980B1B,4.0,4.0,王老吉（罐）,2017-11-14 13:10:00,C,已出货未退款,已提现
54102,DD20170825172437293C128E24007,3.0,3.0,怡宝,2017-11-14 13:12:00,C,已出货未退款,已提现
54113,DD2017071417474663507922862DB,3.0,3.0,统一绿茶,2017-11-14 13:48:00,C,已出货未退款,已提现
54118,DD20170721084441331597F793BD0,4.0,4.0,阿萨姆奶茶,2017-11-14 13:56:00,C,已出货未退款,已提现
54119,DD201708167493901094948039069,4.8,4.8,诗竹竹纤维面巾纸,2017-11-14 13:57:00,C,已出货未退款,已提现
54135,DD2017071513262313CED18AADCC1,4.0,4.0,脉动,2017-11-14 14:18:00,C,已出货未退款,已提现
54150,DD201708167493644979314502965,1.5,1.5,40g双汇玉米热狗肠,2017-11-14 14:43:00,C,已出货未退款,已提现
54175,DD201706260752365653755104ED0,4.0,4.0,脉动,2017-11-14 15:07:00,C,已出货未退款,已提现
54176,DD2017071019415368E77A37ECCC9,2.0,2.0,怡宝纯净水,2017-11-14 15:09:00,C,已出货未退款,已提现
54177,DD201708167493610743993580999,4.5,4.5,52g旺旺仙贝,2017-11-14 15:17:00,C,已出货未退款,已提现
54180,DD201708167493165448416553191,3.8,3.8,110g顺宝九制话梅,2017-11-14 15:18:00,C,已出货未退款,已提现
54181,DD2017081674931575067233157,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-11-14 15:18:00,C,已出货未退款,已提现
54182,DD201708167493953299331118525,3.5,3.5,东鹏特饮,2017-11-14 15:18:00,C,已出货未退款,已提现
54188,DD201708167493483772643563649,9.0,9.0,50g马赛克手撕鱿鱼条,2017-11-14 15:30:00,C,已出货未退款,已提现
54190,DD2017072108121278185A04573BF,4.0,4.0,阿萨姆奶茶,2017-11-14 15:33:00,C,已出货未退款,已提现
54191,DD2017061700054267D8A0CE2D357,6.0,6.0,红牛,2017-11-14 15:38:00,C,已出货未退款,已提现
54195,DD2017072621300810E28933C38A9,3.0,3.0,伊利纯牛奶,2017-11-14 15:43:00,C,已出货未退款,已提现
54197,DD201708167493201619242092059,6.5,6.5,250ml红牛,2017-11-14 15:45:00,C,已出货未退款,已提现
54198,DD20170714175332945E550B6B36A,3.5,3.5,东鹏特饮,2017-11-14 15:45:00,C,已出货未退款,已提现
54203,DD201708167493800578298536668,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-11-14 15:48:00,C,已出货未退款,已提现
54204,DD201708167493404414581781747,10.0,10.0,脉动（椰子菠萝口味）,2017-11-14 15:48:00,C,已出货未退款,已提现
